,clstr_id,samp_id,tsa_no,mgmt_unit,species_class,meas_dt,utm_zone,utm_easting,utm_northing,bcalb_x,bcalb_y,elev,baf_pm,baha_L,stemsha_L,wsvha_L,nmvha_L,lead_si,lead_htop,bh_stand_age,tot_stand_age
245,0403-0081-QO1,0403_0081_VRI,40,TSA40_FortSt.John,Pine,2009-11-03,10,506419,6251595,1191146.532,1272672.104,1053,12,45.6,2926.757914,426.1859464,343.0016112,16.42425924,21.36,78.4,85.19723133
246,0403-0081-QO1,0403_0081_VRI,40,TSA40_FortSt.John,Pine,2009-11-03,10,506419,6251595,1191146.532,1272672.104,1053,12,43.2,1751.911717,420.0425205,343.0016112,16.42425924,21.36,78.4,85.19723133
247,0403-0081-QO1,0403_0081_VRI,40,TSA40_FortSt.John,Pine,2009-11-03,10,506419,6251595,1191146.532,1272672.104,1053,12,40.8,1532.450717,400.0022182,334.335557,16.42425924,21.36,78.4,85.19723133
248,0403-0081-QO1,0403_0081_VRI,40,TSA40_FortSt.John,Pine,2009-11-03,10,506419,6251595,1191146.532,1272672.104,1053,12,26.4,784.8965876,264.3018103,228.9404367,16.42425924,21.36,78.4,85.19723133
249,0403-0082-DO1,0403_0082_VRI,40,TSA40_FortSt.John,Spruce,2008-10-11,10,494342,6287672,1177568.035,1308293.924,1229,12,39,588.541659,358.0271637,280.5692382,8.675268555,26.325,200.5,218.7469914
250,0403-0082-DO1,0403_0082_VRI,40,TSA40_FortSt.John,Spruce,2008-10-11,10,494342,6287672,1177568.035,1308293.924,1229,12,39,588.541659,358.0271637,280.5692382,8.675268555,26.325,200.5,218.7469914
251,0403-0082-DO1,0403_0082_VRI,40,TSA40_FortSt.John,Spruce,2008-10-11,10,494342,6287672,1177568.035,1308293.924,1229,12,39,588.541659,358.0271637,280.5692382,8.675268555,26.325,200.5,218.7469914
252,0403-0082-DO1,0403_0082_VRI,40,TSA40_FortSt.John,Spruce,2008-10-11,10,494342,6287672,1177568.035,1308293.924,1229,12,36,406.8665722,341.5968604,271.1325809,8.675268555,26.325,200.5,218.7469914
253,0403-0083-QO1,0403_0083_VRI,40,TSA40_FortSt.John,Pine,2009-11-09,10,503846,6294673,1186751.954,1315706.843,1271,9,1.8,815.8886506,3.414086901,0,14.59133644,4.3,11.4,18.7152702
254,0403-0083-QO1,0403_0083_VRI,40,TSA40_FortSt.John,Pine,2009-11-09,10,503846,6294673,1186751.954,1315706.843,1271,9,0,0,0,0,14.59133644,4.3,11.4,18.7152702
255,0403-0083-QO1,0403_0083_VRI,40,TSA40_FortSt.John,Pine,2009-11-09,10,503846,6294673,1186751.954,1315706.843,1271,9,0,0,0,0,14.59133644,4.3,11.4,18.7152702
256,0403-0083-QO1,0403_0083_VRI,40,TSA40_FortSt.John,Pine,2009-11-09,10,503846,6294673,1186751.954,1315706.843,1271,9,0,0,0,0,14.59133644,4.3,11.4,18.7152702
257,0403-0084-DO1,0403_0084_VRI,40,TSA40_FortSt.John,Pine,2009-10-22,10,463307,6306923,1145786.174,1326252.17,NA,5.06,18.216,462.2883175,150.4724685,104.9469993,12.10948758,17.95,103,111.5277157
258,0403-0084-DO1,0403_0084_VRI,40,TSA40_FortSt.John,Pine,2009-10-22,10,463307,6306923,1145786.174,1326252.17,NA,5.06,18.216,462.2883175,150.4724685,104.9469993,12.10948758,17.95,103,111.5277157
259,0403-0084-DO1,0403_0084_VRI,40,TSA40_FortSt.John,Pine,2009-10-22,10,463307,6306923,1145786.174,1326252.17,NA,5.06,17.204,366.5304072,144.9997898,103.0408958,12.10948758,17.95,103,111.5277157
260,0403-0084-DO1,0403_0084_VRI,40,TSA40_FortSt.John,Pine,2009-10-22,10,463307,6306923,1145786.174,1326252.17,NA,5.06,16.192,318.0333452,140.436605,99.81783216,12.10948758,17.95,103,111.5277157
261,0403-0085-DO1,0403_0085_VRI,40,TSA40_FortSt.John,Pine,2009-10-22,10,463415,6307118,1145885.593,1326452.021,NA,5.06,29.348,678.10002,214.9801645,159.2117555,12.89754265,16.75,73,80.88455683
262,0403-0085-DO1,0403_0085_VRI,40,TSA40_FortSt.John,Pine,2009-10-22,10,463415,6307118,1145885.593,1326452.021,NA,5.06,29.348,678.10002,214.9801645,159.2117555,12.89754265,16.75,73,80.88455683
263,0403-0085-DO1,0403_0085_VRI,40,TSA40_FortSt.John,Pine,2009-10-22,10,463415,6307118,1145885.593,1326452.021,NA,5.06,29.348,678.10002,214.9801645,159.2117555,12.89754265,16.75,73,80.88455683
264,0403-0085-DO1,0403_0085_VRI,40,TSA40_FortSt.John,Pine,2009-10-22,10,463415,6307118,1145885.593,1326452.021,NA,5.06,25.3,483.4759211,188.3002747,141.4738466,12.89754265,16.75,73,80.88455683
265,0403-0087-DO1,0403_0087_VRI,40,TSA40_FortSt.John,Pine,2008-10-09,10,539208,6325420,1220733.674,1347981.871,945,5,10,943.1237848,54.93327327,35.72146314,10.83109447,14.6,72.5,83.86046918
266,0403-0087-DO1,0403_0087_VRI,40,TSA40_FortSt.John,Pine,2008-10-09,10,539208,6325420,1220733.674,1347981.871,945,5,8,379.3833061,47.78134565,35.72146314,10.83109447,14.6,72.5,83.86046918
267,0403-0087-DO1,0403_0087_VRI,40,TSA40_FortSt.John,Pine,2008-10-09,10,539208,6325420,1220733.674,1347981.871,945,5,6,187.1929201,39.06499016,32.94598766,10.83109447,14.6,72.5,83.86046918
268,0403-0087-DO1,0403_0087_VRI,40,TSA40_FortSt.John,Pine,2008-10-09,10,539208,6325420,1220733.674,1347981.871,945,5,4,86.02663002,27.97698525,24.61323854,10.83109447,14.6,72.5,83.86046918
269,0403-0088-DO1,0403_0088_VRI,40,TSA40_FortSt.John,Pine,2008-10-08,10,467537,6335482,1148786.828,1355024.528,1103,7,30.8,1678.022353,237.5833918,142.2523236,9.974108921,15.66,95.6,105.1401459
270,0403-0088-DO1,0403_0088_VRI,40,TSA40_FortSt.John,Pine,2008-10-08,10,467537,6335482,1148786.828,1355024.528,1103,7,30.8,1678.022353,237.5833918,142.2523236,9.974108921,15.66,95.6,105.1401459
271,0403-0088-DO1,0403_0088_VRI,40,TSA40_FortSt.John,Pine,2008-10-08,10,467537,6335482,1148786.828,1355024.528,1103,7,25.2,1082.682877,202.3264503,133.3363679,9.974108921,15.66,95.6,105.1401459
272,0403-0088-DO1,0403_0088_VRI,40,TSA40_FortSt.John,Pine,2008-10-08,10,467537,6335482,1148786.828,1355024.528,1103,7,9.8,340.946313,82.13861219,56.020333,9.974108921,15.66,95.6,105.1401459
273,0403-0089-DO1,0403_0089_VRI,40,TSA40_FortSt.John,Spruce,2008-10-09,10,540491,6332074,1221733.597,1354697.113,981,7,21,2772.042531,117.431156,71.89894399,8.190795898,14.3,113.4,132.3425549
274,0403-0089-DO1,0403_0089_VRI,40,TSA40_FortSt.John,Spruce,2008-10-09,10,540491,6332074,1221733.597,1354697.113,981,7,15.4,799.9867075,98.29925682,71.89894399,8.190795898,14.3,113.4,132.3425549
275,0403-0089-DO1,0403_0089_VRI,40,TSA40_FortSt.John,Spruce,2008-10-09,10,540491,6332074,1221733.597,1354697.113,981,7,12.6,411.8995527,85.82050133,71.37419383,8.190795898,14.3,113.4,132.3425549
276,0403-0089-DO1,0403_0089_VRI,40,TSA40_FortSt.John,Spruce,2008-10-09,10,540491,6332074,1221733.597,1354697.113,981,7,9.8,267.3151234,68.76341368,59.26101772,8.190795898,14.3,113.4,132.3425549
277,0403-0090-QO1,0403_0090_VRI,40,TSA40_FortSt.John,Pine,2009-11-08,10,535453,6350310,1215937.485,1372740.354,1083,9,46.8,4681.586209,294.894005,192.1667866,11.5666329,18.13333333,96.8,105.6453454
278,0403-0090-QO1,0403_0090_VRI,40,TSA40_FortSt.John,Pine,2009-11-08,10,535453,6350310,1215937.485,1372740.354,1083,9,43.2,2758.683384,284.9794085,192.1667866,11.5666329,18.13333333,96.8,105.6453454
279,0403-0090-QO1,0403_0090_VRI,40,TSA40_FortSt.John,Pine,2009-11-08,10,535453,6350310,1215937.485,1372740.354,1083,9,32.4,1522.678749,226.2159491,178.3474276,11.5666329,18.13333333,96.8,105.6453454
280,0403-0090-QO1,0403_0090_VRI,40,TSA40_FortSt.John,Pine,2009-11-08,10,535453,6350310,1215937.485,1372740.354,1083,9,12.6,375.4489335,95.2820046,82.66545387,11.5666329,18.13333333,96.8,105.6453454
281,0403-0091-DO1,0403_0091_VRI,40,TSA40_FortSt.John,Spruce,2008-10-02,10,554174,6354932,1234428.064,1378150.457,940,7,23.8,1492.413216,173.2881287,141.8827008,9.807216797,19.08,125,142.2759288
282,0403-0091-DO1,0403_0091_VRI,40,TSA40_FortSt.John,Spruce,2008-10-02,10,554174,6354932,1234428.064,1378150.457,940,7,22.4,749.9994744,170.2476686,141.8827008,9.807216797,19.08,125,142.2759288
283,0403-0091-DO1,0403_0091_VRI,40,TSA40_FortSt.John,Spruce,2008-10-02,10,554174,6354932,1234428.064,1378150.457,940,7,22.4,749.9994744,170.2476686,141.8827008,9.807216797,19.08,125,142.2759288
284,0403-0091-DO1,0403_0091_VRI,40,TSA40_FortSt.John,Spruce,2008-10-02,10,554174,6354932,1234428.064,1378150.457,940,7,16.8,462.0223072,133.6815722,114.7491927,9.807216797,19.08,125,142.2759288
285,0403-0092-QO1,0403_0092_VRI,40,TSA40_FortSt.John,Spruce,2009-11-04,10,514226,6397349,1192761.78,1418920.763,772,9,41.4,2968.632383,274.2015283,170.5497521,11.02060547,20.1,105.25,119.6410111
286,0403-0092-QO1,0403_0092_VRI,40,TSA40_FortSt.John,Spruce,2009-11-04,10,514226,6397349,1192761.78,1418920.763,772,9,41.4,2968.632383,274.2015283,170.5497521,11.02060547,20.1,105.25,119.6410111
287,0403-0092-QO1,0403_0092_VRI,40,TSA40_FortSt.John,Spruce,2009-11-04,10,514226,6397349,1192761.78,1418920.763,772,9,32.4,1452.289109,230.3590847,170.0270095,11.02060547,20.1,105.25,119.6410111
288,0403-0092-QO1,0403_0092_VRI,40,TSA40_FortSt.John,Spruce,2009-11-04,10,514226,6397349,1192761.78,1418920.763,772,9,14.4,365.0451326,112.3213903,91.27179651,11.02060547,20.1,105.25,119.6410111
289,0403-0093-DO1,0403_0093_VRI,40,TSA40_FortSt.John,Pine,2009-10-27,10,586536,6338839,1267398.642,1363389.264,NA,5.06,15.18,486.8763148,137.8890934,122.4350302,11.88934661,21.725,134.75,143.1838352
290,0403-0093-DO1,0403_0093_VRI,40,TSA40_FortSt.John,Pine,2009-10-27,10,586536,6338839,1267398.642,1363389.264,NA,5.06,15.18,486.8763148,137.8890934,122.4350302,11.88934661,21.725,134.75,143.1838352
291,0403-0093-DO1,0403_0093_VRI,40,TSA40_FortSt.John,Pine,2009-10-27,10,586536,6338839,1267398.642,1363389.264,NA,5.06,15.18,486.8763148,137.8890934,122.4350302,11.88934661,21.725,134.75,143.1838352
292,0403-0093-DO1,0403_0093_VRI,40,TSA40_FortSt.John,Pine,2009-10-27,10,586536,6338839,1267398.642,1363389.264,NA,5.06,13.156,367.6187424,121.8027926,109.9616071,11.88934661,21.725,134.75,143.1838352
293,0403-0094-DO1,0403_0094_VRI,40,TSA40_FortSt.John,Spruce,2008-09-26,10,564812,6350858,1245216.256,1374516.623,861,7,35,2380.24991,224.5662579,159.6685843,10.48212891,16.325,116.5,133.1176202
294,0403-0094-DO1,0403_0094_VRI,40,TSA40_FortSt.John,Spruce,2008-09-26,10,564812,6350858,1245216.256,1374516.623,861,7,33.6,1931.135425,219.2658556,159.6685843,10.48212891,16.325,116.5,133.1176202
295,0403-0094-DO1,0403_0094_VRI,40,TSA40_FortSt.John,Spruce,2008-09-26,10,564812,6350858,1245216.256,1374516.623,861,7,28,1088.471202,190.4881633,154.9060293,10.48212891,16.325,116.5,133.1176202
296,0403-0094-DO1,0403_0094_VRI,40,TSA40_FortSt.John,Spruce,2008-09-26,10,564812,6350858,1245216.256,1374516.623,861,7,15.4,414.9247416,113.0218306,98.24506886,10.48212891,16.325,116.5,133.1176202
297,0403-0095-DO1,0403_0095_VRI,40,TSA40_FortSt.John,Spruce,2008-10-02,10,579435,6362962,1259305.22,1387239.12,948,9,41.4,5132.728611,219.1388289,89.18650855,10.00382699,13.15,78,92.84455361
298,0403-0095-DO1,0403_0095_VRI,40,TSA40_FortSt.John,Spruce,2008-10-02,10,579435,6362962,1259305.22,1387239.12,948,9,36,3509.163579,198.4616753,89.18650855,10.00382699,13.15,78,92.84455361
299,0403-0095-DO1,0403_0095_VRI,40,TSA40_FortSt.John,Spruce,2008-10-02,10,579435,6362962,1259305.22,1387239.12,948,9,18,1113.073557,111.993751,74.65535475,7.899138391,13.4,78,92.84455361
300,0403-0095-DO1,0403_0095_VRI,40,TSA40_FortSt.John,Spruce,2008-10-02,10,579435,6362962,1259305.22,1387239.12,948,9,1.8,66.96365872,12.97838553,11.04403512,7.899138391,13.4,78,92.84455361
301,0403-0099-DO1,0403_0099_VRI,40,TSA40_FortSt.John,Spruce,2008-09-20,10,659698,6413070,1337362.548,1440663.839,688,5,3,1288.731613,8.052463893,0,6.639140625,6.64,51,71.66305039
302,0403-0099-DO1,0403_0099_VRI,40,TSA40_FortSt.John,Spruce,2008-09-20,10,659698,6413070,1337362.548,1440663.839,688,5,0,0,0,0,6.639140625,6.64,51,71.66305039
303,0403-0099-DO1,0403_0099_VRI,40,TSA40_FortSt.John,Spruce,2008-09-20,10,659698,6413070,1337362.548,1440663.839,688,5,0,0,0,0,6.639140625,6.64,51,71.66305039
304,0403-0099-DO1,0403_0099_VRI,40,TSA40_FortSt.John,Spruce,2008-09-20,10,659698,6413070,1337362.548,1440663.839,688,5,0,0,0,0,6.639140625,6.64,51,71.66305039
305,0403-0100-DO1,0403_0100_VRI,40,TSA40_FortSt.John,Spruce,2008-09-17,10,647099,6420405,1324483.914,1447488.423,663,5,5,1597.97203,14.270666,0,9.4625,7.3,35,53.08548038
306,0403-0100-DO1,0403_0100_VRI,40,TSA40_FortSt.John,Spruce,2008-09-17,10,647099,6420405,1324483.914,1447488.423,663,5,1,147.2123444,2.809446541,0,9.4625,7.3,35,53.08548038
307,0403-0100-DO1,0403_0100_VRI,40,TSA40_FortSt.John,Spruce,2008-09-17,10,647099,6420405,1324483.914,1447488.423,663,5,0,0,0,0,9.4625,7.3,35,53.08548038
308,0403-0100-DO1,0403_0100_VRI,40,TSA40_FortSt.John,Spruce,2008-09-17,10,647099,6420405,1324483.914,1447488.423,663,5,0,0,0,0,9.4625,7.3,35,53.08548038
309,0403-0101-DO1,0403_0101_VRI,40,TSA40_FortSt.John,Spruce,2008-09-19,10,658194,6427357,1335279.476,1454890.739,635,5,3,678.7627081,9.530004336,0,9.268014049,7.12,39,55.26577327
310,0403-0101-DO1,0403_0101_VRI,40,TSA40_FortSt.John,Spruce,2008-09-19,10,658194,6427357,1335279.476,1454890.739,635,5,2,336.5859905,7.470666758,0,9.268014049,7.12,39,55.26577327
311,0403-0101-DO1,0403_0101_VRI,40,TSA40_FortSt.John,Spruce,2008-09-19,10,658194,6427357,1335279.476,1454890.739,635,5,0,0,0,0,9.268014049,7.12,39,55.26577327
312,0403-0101-DO1,0403_0101_VRI,40,TSA40_FortSt.John,Spruce,2008-09-19,10,658194,6427357,1335279.476,1454890.739,635,5,0,0,0,0,9.268014049,7.12,39,55.26577327
313,0403-0106-DO1,0403_0106_VRI,40,TSA40_FortSt.John,Spruce,2008-10-02,10,483009,6303973,1165568.417,1324136.621,1644,5,2,51.71969733,7.321548402,5.57633851,6.706152344,8.6,67,88.61617429
314,0403-0106-DO1,0403_0106_VRI,40,TSA40_FortSt.John,Spruce,2008-10-02,10,483009,6303973,1165568.417,1324136.621,1644,5,2,51.71969733,7.321548402,5.57633851,6.706152344,8.6,67,88.61617429
315,0403-0106-DO1,0403_0106_VRI,40,TSA40_FortSt.John,Spruce,2008-10-02,10,483009,6303973,1165568.417,1324136.621,1644,5,2,51.71969733,7.321548402,5.57633851,6.706152344,8.6,67,88.61617429
316,0403-0106-DO1,0403_0106_VRI,40,TSA40_FortSt.John,Spruce,2008-10-02,10,483009,6303973,1165568.417,1324136.621,1644,5,2,51.71969733,7.321548402,5.57633851,6.706152344,8.6,67,88.61617429
317,0403-0107-DO1,0403_0107_VRI,40,TSA40_FortSt.John,Pine,2008-10-12,10,500093,6326173,1181670.482,1347087.934,1346,7,26.6,2223.01818,138.7690142,90.42261965,4.920375832,11.26,151,167.9599444
318,0403-0107-DO1,0403_0107_VRI,40,TSA40_FortSt.John,Pine,2008-10-12,10,500093,6326173,1181670.482,1347087.934,1346,7,25.2,1869.410683,133.8659538,90.42261965,4.920375832,11.26,151,167.9599444
319,0403-0107-DO1,0403_0107_VRI,40,TSA40_FortSt.John,Pine,2008-10-12,10,500093,6326173,1181670.482,1347087.934,1346,7,18.2,919.2558726,104.0885964,86.82938679,4.920375832,11.26,151,167.9599444
320,0403-0107-DO1,0403_0107_VRI,40,TSA40_FortSt.John,Pine,2008-10-12,10,500093,6326173,1181670.482,1347087.934,1346,7,4.2,128.0768983,28.13333951,25.87413148,4.920375832,11.26,151,167.9599444
321,0403-0108-DO1,0403_0108_VRI,40,TSA40_FortSt.John,Pine,2008-09-29,10,480366,6359262,1160575.821,1379373.376,1220,5,0,0,0,0,4.920375832,11.26,151,167.9599444
322,0403-0108-DO1,0403_0108_VRI,40,TSA40_FortSt.John,Pine,2008-09-29,10,480366,6359262,1160575.821,1379373.376,1220,5,0,0,0,0,4.920375832,11.26,151,167.9599444
323,0403-0108-DO1,0403_0108_VRI,40,TSA40_FortSt.John,Pine,2008-09-29,10,480366,6359262,1160575.821,1379373.376,1220,5,0,0,0,0,4.920375832,11.26,151,167.9599444
324,0403-0108-DO1,0403_0108_VRI,40,TSA40_FortSt.John,Pine,2008-09-29,10,480366,6359262,1160575.821,1379373.376,1220,5,0,0,0,0,4.920375832,11.26,151,167.9599444
325,0403-0109-DO1,0403_0109_VRI,40,TSA40_FortSt.John,Spruce,2008-09-29,10,505224,6354801,1185576.601,1375962.34,1171,5.06,11.132,1548.508037,44.09681096,12.53590859,8.9015625,7.266666667,34.33333333,50.9084124
326,0403-0109-DO1,0403_0109_VRI,40,TSA40_FortSt.John,Spruce,2008-09-29,10,505224,6354801,1185576.601,1375962.34,1171,5.06,10.12,1178.350484,41.09842896,12.53590859,8.9015625,7.266666667,34.33333333,50.9084124
327,0403-0109-DO1,0403_0109_VRI,40,TSA40_FortSt.John,Spruce,2008-09-29,10,505224,6354801,1185576.601,1375962.34,1171,5.06,3.036,163.8699622,15.63910538,11.32879474,13.50383222,5.7,34.33333333,50.9084124
328,0403-0109-DO1,0403_0109_VRI,40,TSA40_FortSt.John,Spruce,2008-09-29,10,505224,6354801,1185576.601,1375962.34,1171,5.06,1.012,28.40085612,7.287366597,6.373288932,13.50383222,5.7,34.33333333,50.9084124
329,0403-0110-DO1,0403_0110_VRI,40,TSA40_FortSt.John,Spruce,2008-10-08,10,499112,6375784,1178585.567,1396703.804,946,6.25,27.5,4737.845899,110.3071098,48.57109094,3.928613281,9.84,122.4,155.0750641
330,0403-0110-DO1,0403_0110_VRI,40,TSA40_FortSt.John,Spruce,2008-10-08,10,499112,6375784,1178585.567,1396703.804,946,6.25,21.25,1740.537073,94.56469668,48.57109094,3.928613281,9.84,122.4,155.0750641
331,0403-0110-DO1,0403_0110_VRI,40,TSA40_FortSt.John,Spruce,2008-10-08,10,499112,6375784,1178585.567,1396703.804,946,6.25,13.75,769.3998661,65.93565032,44.23947197,3.928613281,9.84,122.4,155.0750641
332,0403-0110-DO1,0403_0110_VRI,40,TSA40_FortSt.John,Spruce,2008-10-08,10,499112,6375784,1178585.567,1396703.804,946,6.25,2.5,91.02630662,12.23697181,9.861100565,3.928613281,9.84,122.4,155.0750641
333,0403-0111-DO1,0403_0111_VRI,40,TSA40_FortSt.John,Spruce,2008-10-06,10,548725,6382283,1227841.054,1405294.795,941,7,49,3937.220995,290.3765533,195.417887,8.824394531,17.12,122,140.0157988
334,0403-0111-DO1,0403_0111_VRI,40,TSA40_FortSt.John,Spruce,2008-10-06,10,548725,6382283,1227841.054,1405294.795,941,7,46.2,2647.742785,280.2933156,195.417887,8.824394531,17.12,122,140.0157988
335,0403-0111-DO1,0403_0111_VRI,40,TSA40_FortSt.John,Spruce,2008-10-06,10,548725,6382283,1227841.054,1405294.795,941,7,37.8,1677.689759,242.5002511,190.5278897,8.824394531,17.12,122,140.0157988
336,0403-0111-DO1,0403_0111_VRI,40,TSA40_FortSt.John,Spruce,2008-10-06,10,548725,6382283,1227841.054,1405294.795,941,7,18.2,577.0124887,127.9596422,110.347407,8.824394531,17.12,122,140.0157988
337,0403-0112-DO1,0403_0112_VRI,40,TSA40_FortSt.John,Spruce,2008-10-01,10,647998,6352692,1328156.66,1379783.556,881,5,8,2019.088533,23.12556908,0.941624185,4.475520833,7.9,119.1666667,143.701302
338,0403-0112-DO1,0403_0112_VRI,40,TSA40_FortSt.John,Spruce,2008-10-01,10,647998,6352692,1328156.66,1379783.556,881,5,4,515.8845779,13.42006494,0.941624185,4.475520833,7.9,119.1666667,143.701302
339,0403-0112-DO1,0403_0112_VRI,40,TSA40_FortSt.John,Spruce,2008-10-01,10,647998,6352692,1328156.66,1379783.556,881,5,0,0,0,0,4.475520833,7.9,119.1666667,143.701302
340,0403-0112-DO1,0403_0112_VRI,40,TSA40_FortSt.John,Spruce,2008-10-01,10,647998,6352692,1328156.66,1379783.556,881,5,0,0,0,0,4.475520833,7.9,119.1666667,143.701302
341,0403-0116-DO1,0403_0116_VRI,40,TSA40_FortSt.John,Spruce,2008-09-20,10,569337,6394495,1247908.868,1418373.23,816,9,34.2,2458.907219,219.5430429,134.9484989,10.82806396,17.45,86.6,101.6929791
342,0403-0116-DO1,0403_0116_VRI,40,TSA40_FortSt.John,Spruce,2008-09-20,10,569337,6394495,1247908.868,1418373.23,816,9,32.4,1977.531201,212.0734857,134.9484989,10.82806396,17.45,86.6,101.6929791
343,0403-0116-DO1,0403_0116_VRI,40,TSA40_FortSt.John,Spruce,2008-09-20,10,569337,6394495,1247908.868,1418373.23,816,9,23.4,926.4815159,165.468026,129.1758548,10.82806396,17.45,86.6,101.6929791
344,0403-0116-DO1,0403_0116_VRI,40,TSA40_FortSt.John,Spruce,2008-09-20,10,569337,6394495,1247908.868,1418373.23,816,9,16.2,466.3283786,121.6855398,101.7284046,10.82806396,17.45,86.6,101.6929791
345,0403-0117-DO1,0403_0117_VRI,40,TSA40_FortSt.John,Spruce,2008-09-21,10,630497,6418085,1308001.142,1444491.787,556,7,39.66666667,4583.765407,230.998737,100.9110731,15.08027344,17.5,62.5,77.63046122
346,0403-0117-DO1,0403_0117_VRI,40,TSA40_FortSt.John,Spruce,2008-09-21,10,630497,6418085,1308001.142,1444491.787,556,7,37.33333333,3485.062625,222.3773599,100.9110731,15.08027344,17.5,62.5,77.63046122
347,0403-0117-DO1,0403_0117_VRI,40,TSA40_FortSt.John,Spruce,2008-09-21,10,630497,6418085,1308001.142,1444491.787,556,7,18.66666667,896.0212599,127.7353179,92.04355697,15.08027344,17.5,62.5,77.63046122
348,0403-0117-DO1,0403_0117_VRI,40,TSA40_FortSt.John,Spruce,2008-09-21,10,630497,6418085,1308001.142,1444491.787,556,7,7,183.7391259,55.19959226,46.11683047,15.08027344,17.5,62.5,77.63046122
349,0403-0118-DO1,0403_0118_VRI,40,TSA40_FortSt.John,Spruce,2008-09-19,10,662076,6416979,1339577.675,1444669.547,682,5,32,2265.023479,172.7703047,94.77903174,5.044433594,15.4,170.6,191.9216818
350,0403-0118-DO1,0403_0118_VRI,40,TSA40_FortSt.John,Spruce,2008-09-19,10,662076,6416979,1339577.675,1444669.547,682,5,32,2265.023479,172.7703047,94.77903174,5.044433594,15.4,170.6,191.9216818
351,0403-0118-DO1,0403_0118_VRI,40,TSA40_FortSt.John,Spruce,2008-09-19,10,662076,6416979,1339577.675,1444669.547,682,5,23,1251.819117,131.1301794,88.71074983,5.044433594,15.4,170.6,191.9216818
352,0403-0118-DO1,0403_0118_VRI,40,TSA40_FortSt.John,Spruce,2008-09-19,10,662076,6416979,1339577.675,1444669.547,682,5,4,132.2024832,23.26928059,18.28887699,5.044433594,15.4,170.6,191.9216818
353,0403-0128-QO1,0403_0128_VRI,40,TSA40_FortSt.John,Spruce,2009-11-09,10,502748,6365112,1182667.957,1386177.519,1085,9,28.8,2700.175698,140.9193089,99.45997897,6.908268229,13.5,101.8737785,123.2874601
354,0403-0128-QO1,0403_0128_VRI,40,TSA40_FortSt.John,Spruce,2009-11-09,10,502748,6365112,1182667.957,1386177.519,1085,9,25.2,1241.60814,131.3598003,99.45997897,6.908268229,13.5,101.8737785,123.2874601
355,0403-0128-QO1,0403_0128_VRI,40,TSA40_FortSt.John,Spruce,2009-11-09,10,502748,6365112,1182667.957,1386177.519,1085,9,23.4,874.386345,125.6134589,99.45997897,6.908268229,13.5,101.8737785,123.2874601
356,0403-0128-QO1,0403_0128_VRI,40,TSA40_FortSt.John,Spruce,2009-11-09,10,502748,6365112,1182667.957,1386177.519,1085,9,12.6,274.5607795,75.75617811,65.64267501,6.908268229,13.5,101.8737785,123.2874601
357,0403-0129-QO1,0403_0129_VRI,40,TSA40_FortSt.John,Spruce,2009-11-05,10,588059,6263357,1272075.762,1287875.199,716,9,46.8,1713.236121,405.0658638,319.377731,13.89818359,26.76,122.4,134.7942981
358,0403-0129-QO1,0403_0129_VRI,40,TSA40_FortSt.John,Spruce,2009-11-05,10,588059,6263357,1272075.762,1287875.199,716,9,46.8,1713.236121,405.0658638,319.377731,13.89818359,26.76,122.4,134.7942981
359,0403-0129-QO1,0403_0129_VRI,40,TSA40_FortSt.John,Spruce,2009-11-05,10,588059,6263357,1272075.762,1287875.199,716,9,41.4,1248.363041,370.744257,305.1538402,13.89818359,26.76,122.4,134.7942981
360,0403-0129-QO1,0403_0129_VRI,40,TSA40_FortSt.John,Spruce,2009-11-05,10,588059,6263357,1272075.762,1287875.199,716,9,32.4,789.4341618,303.8890599,257.5578127,13.89818359,26.76,122.4,134.7942981
361,0403-0130-QO1,0403_0130_VRI,40,TSA40_FortSt.John,Poplar,2009-11-11,10,582235,6284236,1265391.357,1308542.297,828,9,42,6599.424767,253.5283188,147.1628848,12.86533203,16.65,71,77.31472092
362,0403-0130-QO1,0403_0130_VRI,40,TSA40_FortSt.John,Poplar,2009-11-11,10,582235,6284236,1265391.357,1308542.297,828,9,36,2368.22188,236.9355604,147.1628848,12.86533203,16.65,71,77.31472092
363,0403-0130-QO1,0403_0130_VRI,40,TSA40_FortSt.John,Poplar,2009-11-11,10,582235,6284236,1265391.357,1308542.297,828,9,30,1465.641847,205.6158915,147.1628848,12.86533203,16.65,71,77.31472092
364,0403-0130-QO1,0403_0130_VRI,40,TSA40_FortSt.John,Poplar,2009-11-11,10,582235,6284236,1265391.357,1308542.297,828,9,12,430.7360818,75.07989457,60.00681904,18.27792969,20.3,71,77.31472092
365,0403-0131-QO1,0403_0131_VRI,40,TSA40_FortSt.John,Spruce,2009-11-06,10,649286,6407801,1327182.272,1434971.392,623,12,43.2,2112.011062,432.0655653,359.3878273,13.70179443,30.975,181.9808451,194.6207038
366,0403-0131-QO1,0403_0131_VRI,40,TSA40_FortSt.John,Spruce,2009-11-06,10,649286,6407801,1327182.272,1434971.392,623,12,40.8,839.3017907,423.920881,359.3878273,13.70179443,30.975,181.9808451,194.6207038
367,0403-0131-QO1,0403_0131_VRI,40,TSA40_FortSt.John,Spruce,2009-11-06,10,649286,6407801,1327182.272,1434971.392,623,12,36,360.6777858,397.9853885,352.0114546,13.70179443,30.975,181.9808451,194.6207038
